image_name,vulnerability_id,package_name,installed_version,fixed_version,severity,cvss_v3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-2526,libsystemd0,237-3ubuntu10.47,237-3ubuntu10.56,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-3821,libsystemd0,237-3ubuntu10.47,237-3ubuntu10.57,MEDIUM,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2020-13529,libsystemd0,237-3ubuntu10.47,237-3ubuntu10.49,LOW,6.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-29491,libtinfo5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,MEDIUM,7.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17594,libtinfo5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17595,libtinfo5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-39537,libtinfo5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,8.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-29458,libtinfo5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,7.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-33910,libudev1,237-3ubuntu10.47,237-3ubuntu10.49,HIGH,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-2526,libudev1,237-3ubuntu10.47,237-3ubuntu10.56,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-3821,libudev1,237-3ubuntu10.47,237-3ubuntu10.57,MEDIUM,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2020-13529,libudev1,237-3ubuntu10.47,237-3ubuntu10.49,LOW,6.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2018-16860,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-44758,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-3116,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-3437,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-41916,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-42898,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-44640,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-45142,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-12098,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3671,libwind0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2018-7169,login,1:4.5-1ubuntu2,1:4.5-1ubuntu2.2,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-29491,ncurses-base,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,MEDIUM,7.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17594,ncurses-base,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17595,ncurses-base,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-39537,ncurses-base,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,8.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-29458,ncurses-base,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,7.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-29491,ncurses-bin,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,MEDIUM,7.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17594,ncurses-bin,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2019-17595,ncurses-bin,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-39537,ncurses-bin,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,8.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-29458,ncurses-bin,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,7.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3711,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.13,HIGH,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-0778,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.15,HIGH,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0286,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,HIGH,7.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3712,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.13,MEDIUM,7.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-1292,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.17,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-2068,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.19,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-2097,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.20,MEDIUM,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-4304,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-4450,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0215,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-2650,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.23,MEDIUM,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0464,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.22,LOW,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0465,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.22,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0466,openssl,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.22,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2018-7169,passwd,1:4.5-1ubuntu2,1:4.5-1ubuntu2.2,LOW,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2020-16156,perl-base,5.26.1-6ubuntu0.5,5.26.1-6ubuntu0.6,MEDIUM,7.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-31484,perl-base,5.26.1-6ubuntu0.5,5.26.1-6ubuntu0.7,MEDIUM,8.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3449,postgresql-client-10,10.17-1.pgdg18.04+1,10.18-0ubuntu0.18.04.1,HIGH,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-23214,postgresql-client-10,10.17-1.pgdg18.04+1,10.19-0ubuntu0.18.04.1,MEDIUM,8.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-23222,postgresql-client-10,10.17-1.pgdg18.04+1,10.19-0ubuntu0.18.04.1,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-1552,postgresql-client-10,10.17-1.pgdg18.04+1,10.21-0ubuntu0.18.04.1,MEDIUM,8.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-2625,postgresql-client-10,10.17-1.pgdg18.04+1,10.22-0ubuntu0.18.04.1,MEDIUM,8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-2454,postgresql-client-10,10.17-1.pgdg18.04+1,10.23-0ubuntu0.18.04.2,MEDIUM,7.2
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-2455,postgresql-client-10,10.17-1.pgdg18.04+1,10.23-0ubuntu0.18.04.2,MEDIUM,5.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40897,python-pip-whl,9.0.1-2.3~ubuntu1.18.04.4,9.0.1-2.3~ubuntu1.18.04.6,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40898,python-pip-whl,9.0.1-2.3~ubuntu1.18.04.4,9.0.1-2.3~ubuntu1.18.04.7,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40897,python3-pip,9.0.1-2.3~ubuntu1.18.04.4,9.0.1-2.3~ubuntu1.18.04.6,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40898,python3-pip,9.0.1-2.3~ubuntu1.18.04.4,9.0.1-2.3~ubuntu1.18.04.7,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40897,python3-pkg-resources,39.0.1-2,39.0.1-2ubuntu0.1,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-40897,python3-setuptools,39.0.1-2,39.0.1-2ubuntu0.1,MEDIUM,5.9
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3733,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3737,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-4189,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-0391,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-37454,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.10,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-45061,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.9,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2015-20107,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.8,LOW,7.6
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3426,python3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,LOW,5.7
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3733,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3737,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-4189,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,5.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-0391,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-37454,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.10,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-45061,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.9,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2015-20107,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.8,LOW,7.6
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-3426,python3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,LOW,5.7
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-48303,tar,1.29b-2ubuntu0.2,1.29b-2ubuntu0.4,MEDIUM,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2021-20193,tar,1.29b-2ubuntu0.2,1.29b-2ubuntu0.3,LOW,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2018-25032,zlib1g,1:1.2.11.dfsg-0ubuntu2,1:1.2.11.dfsg-0ubuntu2.1,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2022-37434,zlib1g,1:1.2.11.dfsg-0ubuntu2,1:1.2.11.dfsg-0ubuntu2.2,MEDIUM,9.8
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-0286,cryptography,3.4.7,39.0.1,HIGH,7.4
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-50782,cryptography,3.4.7,42.0.0,HIGH,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-23931,cryptography,3.4.7,39.0.1,MEDIUM,6.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-49083,cryptography,3.4.7,41.0.6,MEDIUM,7.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2024-0727,cryptography,3.4.7,42.0.2,MEDIUM,5.5
registry.sighup.io/fury/acid/logical-backup:v1.6.3,GHSA-5cpq-8wj7-hf2v,cryptography,3.4.7,41.0.0,LOW,
registry.sighup.io/fury/acid/logical-backup:v1.6.3,GHSA-jm77-qphf-c4w8,cryptography,3.4.7,41.0.3,LOW,
registry.sighup.io/fury/acid/logical-backup:v1.6.3,GHSA-v8gr-m533-ghj9,cryptography,3.4.7,41.0.4,LOW,
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-5752,pip,21.1.2,23.3,MEDIUM,3.3
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-43804,urllib3,1.26.5,"2.0.6, 1.26.17",MEDIUM,8.1
registry.sighup.io/fury/acid/logical-backup:v1.6.3,CVE-2023-45803,urllib3,1.26.5,"2.0.7, 1.26.18",MEDIUM,4.2
registry.sighup.io/fury/thanos/thanos:v0.34.0,CVE-2023-48795,golang.org/x/crypto,v0.16.0,0.17.0,MEDIUM,5.9
registry.sighup.io/fury/thanos/thanos:v0.34.0,GHSA-m425-mq94-257g,google.golang.org/grpc,v1.45.0,"1.56.3, 1.57.1, 1.58.3",HIGH,
registry.sighup.io/fury/thanos/thanos:v0.34.0,CVE-2023-44487,google.golang.org/grpc,v1.45.0,"1.58.3, 1.57.1, 1.56.3",MEDIUM,7.5
registry.sighup.io/fury/thanos/thanos:v0.34.0,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,1.33.0,MEDIUM,
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-36159,apk-tools,2.10.4-r2,2.10.7-r0,CRITICAL,9.1
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-30139,apk-tools,2.10.4-r2,2.10.6-r0,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-28831,busybox,1.30.1-r2,1.30.1-r5,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-1967,libcrypto1.1,1.1.1c-r0,1.1.1g-r0,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23840,libcrypto1.1,1.1.1c-r0,1.1.1j-r0,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-3450,libcrypto1.1,1.1.1c-r0,1.1.1k-r0,HIGH,7.4
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1547,libcrypto1.1,1.1.1c-r0,1.1.1d-r0,MEDIUM,4.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1549,libcrypto1.1,1.1.1c-r0,1.1.1d-r0,MEDIUM,5.3
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1551,libcrypto1.1,1.1.1c-r0,1.1.1d-r2,MEDIUM,5.3
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-1971,libcrypto1.1,1.1.1c-r0,1.1.1i-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23841,libcrypto1.1,1.1.1c-r0,1.1.1j-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-3449,libcrypto1.1,1.1.1c-r0,1.1.1k-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1563,libcrypto1.1,1.1.1c-r0,1.1.1d-r0,LOW,3.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23839,libcrypto1.1,1.1.1c-r0,1.1.1j-r0,LOW,3.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-1967,libssl1.1,1.1.1c-r0,1.1.1g-r0,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23840,libssl1.1,1.1.1c-r0,1.1.1j-r0,HIGH,7.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-3450,libssl1.1,1.1.1c-r0,1.1.1k-r0,HIGH,7.4
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1547,libssl1.1,1.1.1c-r0,1.1.1d-r0,MEDIUM,4.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1549,libssl1.1,1.1.1c-r0,1.1.1d-r0,MEDIUM,5.3
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1551,libssl1.1,1.1.1c-r0,1.1.1d-r2,MEDIUM,5.3
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-1971,libssl1.1,1.1.1c-r0,1.1.1i-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23841,libssl1.1,1.1.1c-r0,1.1.1j-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-3449,libssl1.1,1.1.1c-r0,1.1.1k-r0,MEDIUM,5.9
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2019-1563,libssl1.1,1.1.1c-r0,1.1.1d-r0,LOW,3.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-23839,libssl1.1,1.1.1c-r0,1.1.1j-r0,LOW,3.7
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-28928,musl,1.1.22-r3,1.1.22-r4,MEDIUM,5.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2020-28928,musl-utils,1.1.22-r3,1.1.22-r4,MEDIUM,5.5
registry.sighup.io/fury/heptio-images/gangway:v3.2.0,CVE-2021-28831,ssl_client,1.30.1-r2,1.30.1-r5,HIGH,7.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-5363,libcrypto3,3.1.3-r0,3.1.4-r0,HIGH,7.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-5678,libcrypto3,3.1.3-r0,3.1.4-r1,MEDIUM,5.3
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-6129,libcrypto3,3.1.3-r0,3.1.4-r3,MEDIUM,6.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-6237,libcrypto3,3.1.3-r0,3.1.4-r4,MEDIUM,
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2024-0727,libcrypto3,3.1.3-r0,3.1.4-r5,MEDIUM,5.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-5363,libssl3,3.1.3-r0,3.1.4-r0,HIGH,7.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-5678,libssl3,3.1.3-r0,3.1.4-r1,MEDIUM,5.3
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-6129,libssl3,3.1.3-r0,3.1.4-r3,MEDIUM,6.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-6237,libssl3,3.1.3-r0,3.1.4-r4,MEDIUM,
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2024-0727,libssl3,3.1.3-r0,3.1.4-r5,MEDIUM,5.5
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2023-48795,golang.org/x/crypto,v0.15.0,0.17.0,MEDIUM,5.9
registry.sighup.io/fury/grafana/mimir-continuous-test:2.11.0,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,1.33.0,MEDIUM,
registry.sighup.io/fury/calico/csi:v3.27.0,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,1.33.0,MEDIUM,
registry.sighup.io/fury/registry:2.7.1,CVE-2022-37434,zlib,1.2.11-r3,1.2.11-r4,CRITICAL,9.8
registry.sighup.io/fury/nginx:1.17.9,CVE-2020-27350,apt,1.8.2,1.8.2.2,MEDIUM,5.7
registry.sighup.io/fury/nginx:1.17.9,CVE-2020-3810,apt,1.8.2,1.8.2.1,MEDIUM,5.5
registry.sighup.io/fury/kong/kuma-dp:2.4.3,CVE-2023-4911,libc6,2.31-13+deb11u6,2.31-13+deb11u7,HIGH,7.8
registry.sighup.io/fury/google-containers/ip-masq-agent-amd64:v2.5.0,CVE-2020-27350,apt,1.4.9,1.4.11,MEDIUM,5.7
registry.sighup.io/fury/google-containers/ip-masq-agent-amd64:v2.5.0,CVE-2020-3810,apt,1.4.9,1.4.10,MEDIUM,5.5
registry.sighup.io/fury/prymitive/karma/karma:v0.113,CVE-2023-4911,libc6,2.31-13+deb11u5,2.31-13+deb11u7,HIGH,7.8
registry.sighup.io/fury/velero/velero-plugin-for-microsoft-azure:v1.9.0,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,1.33.0,MEDIUM,
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-36159,apk-tools,2.10.6-r0,2.10.7-r0,CRITICAL,9.1
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42378,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42379,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42380,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42381,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42382,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42383,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42384,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42385,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42386,busybox,1.31.1-r20,1.31.1-r21,HIGH,7.2
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2022-28391,busybox,1.31.1-r20,1.31.1-r22,HIGH,8.8
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-42374,busybox,1.31.1-r20,1.31.1-r21,MEDIUM,5.3
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22945,curl,7.77.0-r0,7.79.0-r0,CRITICAL,9.1
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22946,curl,7.77.0-r0,7.79.0-r0,HIGH,7.5
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2022-22576,curl,7.77.0-r0,7.79.1-r1,HIGH,8.1
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2022-27775,curl,7.77.0-r0,7.79.1-r1,HIGH,7.5
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22922,curl,7.77.0-r0,7.78.0-r0,MEDIUM,6.5
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22923,curl,7.77.0-r0,7.78.0-r0,MEDIUM,5.3
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22925,curl,7.77.0-r0,7.78.0-r0,MEDIUM,5.3
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22947,curl,7.77.0-r0,7.79.0-r0,MEDIUM,5.9
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2022-27774,curl,7.77.0-r0,7.79.1-r1,MEDIUM,5.7
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2022-27776,curl,7.77.0-r0,7.79.1-r1,MEDIUM,6.5
registry.sighup.io/fury/acid/postgres-operator:v1.6.3,CVE-2021-22924,curl,7.77.0-r0,7.78.0-r0,LOW,3.7
